Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Posición específica,Posición secundaria,Club actual,Proveedor,Fin de contrato,Valor de mercado actual (numérico),Fecha de fichaje,comprado_por,Pie bueno,understat_matches,understat_minutes,understat_goals,understat_xg,understat_assists,understat_xa,understat_shots,understat_key_passes,understat_yellow_cards,understat_red_cards,overallrating,potential,crossing,finishing,headingaccuracy,shortpassing,volleys,dribbling,curve,fk_accuracy,longpassing,ballcontrol,acceleration,sprintspeed,agility,reactions,balance,shotpower,jumping,stamina,strength,longshots,aggression,interceptions,positioning,vision,penalties,composure,defensiveawareness,standingtackle,slidingtackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,Valor_Predicho,Diferencia_Absoluta,Diferencia_Relativa
سفيان داودا ديوب,Francia,"Marruecos, Francia",Delantero,3.0,10.0,OGC Niza,adidas,30/06/2027,12000000.0,29/08/2022,20004253.93511392,1.0,9.99575739454806,504.6607272185231,-0.0007084668010173,-0.2430499519377114,-0.0005236399978296,-0.4828509677785141,-0.2743569178395435,-0.4301500094207038,-1.164471814624751,-0.3596700104893391,77.00068720822884,82.00098485618221,0.9822251387465696,0.715068766877308,38.99487368271527,0.5334357851886684,0.6703262131178945,82.00486338544066,1.0282331577301231,1.381231235698261,68.00142649062161,81.00371832295086,81.00367151311498,0.4144673408399569,1.13391215540356,74.00056499045067,1.256701623030253,0.8061439685976018,50.994185763090734,0.9318821914360992,36.991423555936535,0.8417819324531532,0.2727406592255868,56.00007128184734,-0.4224902431536684,77.00368631014517,60.00235856124422,0.7743039304653061,0.0012483085122636,58.000370494871206,-0.3269443835536315,13.999021119541522,12.998814387956322,7.997506131297062,8.997705606646303,8.997624365259416,13234706.0,1234706.0,10.289216666666668
mohamed-ali-cho,Francia,"Francia, Inglaterra",Delantero,2.0,1.0,OGC Niza,adidas,30/06/2028,15000000.0,08/01/2024,7999698.990937736,2.0,10.99608585571639,206.5628457903622,-0.0007084668010173,-0.535688757964247,-0.0005236399978296,-0.7881362157033344,-0.7856251541650021,-0.8592535230759976,-1.164471814624751,-0.3596700104893391,75.00015366146732,82.00098485618221,0.293639253368473,0.8976519470625057,65.0018097906151,0.4661099843520533,0.1777097478062804,82.00486338544066,-0.6502085846085707,0.1262510106407823,49.99662456976789,78.00291800280857,82.00393828649574,0.7468282441309152,0.3935848934472946,67.99896435016609,0.2062697963631894,0.3344327625889146,76.0008550976098,-0.5069284313730292,61.9980928904556,0.5651792295265542,-1.6782737032857638,20.99073421352064,-0.5207376952078825,69.00155212309906,64.00342565476727,-0.2526243592764789,-1.4119311393333671,21.990766653163742,-1.4388061692696787,8.997687252637707,5.996946974290983,5.996972584535536,6.997172059884777,6.997090818497892,14825648.0,-174352.0,-1.1623466666666666
baptiste-santamaria,Francia,Francia,Centrocampista,11.0,9.0,OGC Niza,adidas,30/06/2025,7000000.0,22/01/2025,6999319.412256387,1.0,30.002326617914573,1937.1310836115647,-0.0007084668010173,-0.1223665357322447,0.9998048211704962,-0.4358717582732055,0.3763481102110401,-0.0623469977161664,-0.0592637296599633,-0.3596700104893391,76.00042043484808,75.99938421589763,0.2444545472700375,0.5781313817384098,61.00074269709204,0.8027389885351289,0.4240179804620875,75.00299597177532,0.2383782201589731,0.5968685950373368,77.00382745104848,77.0026512294278,43.99380089802675,-1.7791146208803672,0.057072501648992,74.00056499045067,0.1406178071964979,0.9633810372671644,64.99792059042142,0.4939833062333209,72.00076062426324,0.6112796800143208,0.495713729226884,73.00460642932032,-0.5207376952078825,73.00261921662211,56.00129146772117,0.5175718580298598,0.751999890180255,75.00490564234417,0.656625657656718,6.99715370587618,6.997213747671745,12.998839998200877,6.997172059884777,7.997357591878654,6856458.5,-143541.5,-2.050592857142857
maxime-dupe,Francia,Francia,Portero,,,OGC Niza,,30/06/2026,1200000.0,28/01/2024,1997421.518849642,1.0,,,,,,,,,,,73.99988688808655,73.9988506691361,-2.313150169848607,-1.9323873458080585,12.98793757481542,-2.294247849949166,-1.8912794065024987,10.985922475406497,-2.180552526152674,-1.9130918550776204,28.991022328771862,21.98797869348585,47.9948679915498,-1.7126424402221756,-2.096606805860144,65.99843080340457,-1.6976378894708632,-0.9234637867675848,67.9987209105637,-2.8840938081881107,71.00049385088246,-1.970345547300604,-1.566787168285115,22.991267760282163,2.6231807705269685,34.992481828153124,17.99115407925217,-0.8516658616258536,-2.030197147765831,10.987832145975348,-1.823681402786772,76.01556106914882,73.0148207908021,72.01457962766588,71.01424555625361,74.014964635009,1407570.0,207570.0,17.2975
evann-guessand,Francia,"Costa de Marfil, Francia",Delantero,1.0,2.0,OGC Niza,,30/06/2028,25000000.0,01/07/2020,4498370.465553015,1.0,34.003640462587875,1507.9901737703535,6.001262300208936,2.176614509561172,-0.0005236399978296,-0.1396743894380427,1.305926721711874,-0.0010464957654101,-0.7960691196364885,-0.3596700104893391,78.00095398160961,83.00125162956297,0.7854863143528278,1.2171725123866015,76.00474429780348,0.5334357851886684,1.1136810318983472,78.00379629191761,0.1890122865607762,0.2308326960622389,53.99769166329094,80.00345154957009,79.00313796635345,1.2121335087382568,0.5954923285262761,76.0010985372122,-0.3845981061370338,0.9633810372671644,91.00485669832123,0.0560844210305427,84.00396190483238,0.8417819324531532,-0.2846920157776562,14.989133573236051,-0.5698614212349895,68.0012853497183,61.00262533462498,0.8598812879437882,-1.1911218506074874,22.991033426544504,-1.524333998940144,6.99715370587618,9.998014067814031,6.997239357916298,5.996905286504015,4.996557271736364,24630890.0,-369110.0,-1.47644
youssoufa-moukoko,Camerún,"Alemania, Camerún",Delantero,1.0,8.0,OGC Niza,Nike,30/06/2025,10000000.0,28/08/2024,10000458.148300432,2.0,19.99904200623132,565.6807633497912,5.000933839040611,0.422286701223696,-0.0005236399978296,-0.6099829450991258,-0.2743569178395435,-0.49145051137146,-0.7960691196364885,-0.3596700104893391,73.99988688808655,81.00071808280144,-0.4933160442064945,0.8520061520162063,68.00261011075739,0.1968067810055929,1.4585125576164772,78.00379629191761,0.5839397553463513,-0.2920757310450438,47.99609102300636,80.00345154957009,82.00393828649574,0.2815229795235736,1.268517112122881,73.00029821706991,1.3223536121969444,0.9633810372671644,80.00192219113286,-0.069029546170251,68.99996030412095,0.6112796800143208,-0.619151620779602,31.993668720709024,-0.3733665171265614,58.99888438929143,60.00235856124422,0.6031492155083419,-1.1027981351171354,30.993167613590604,-1.224986595093516,12.99875434616076,12.998814387956322,10.998306451439351,9.997972380027065,12.998691458782467,10394017.0,394017.0,3.9401699999999997
youssouf-ndayishimiye,Burundi,Burundi,Defensa,0.0,11.0,OGC Niza,,30/06/2027,12000000.0,25/01/2023,6999319.412256387,1.0,23.000027389736296,1715.058165232197,-0.0007084668010173,-0.3301810644559026,-0.0005236399978296,-0.4375454448430628,-0.2743569178395435,-0.2462485035684351,1.0459443553048242,2.273875306699427,76.00042043484808,81.00071808280144,0.0969004289747311,-0.2891387241412791,75.00447752442273,0.5334357851886684,0.0299248082127962,71.00192887825227,0.0902804193643825,0.5968685950373368,70.00196003738314,75.00211768266628,68.00020345916506,0.2815229795235736,0.1243749800086525,75.00083176383143,-0.0563381603035764,-0.4517525807588974,84.00298928465591,0.994439175036496,83.00369513145162,-0.5873320326676086,0.3842271942262354,78.00594029622413,-0.2751190650723473,67.00101857633753,57.001558241101925,0.4319945005513777,0.9728091789061348,75.00490564234417,0.8276813169976484,11.998487572779997,8.997747294433271,11.998573224820111,11.998505926788592,5.996824045117126,12100919.0,100919.0,0.8409916666666666
Brice Lauriche Samba,Congo,"Francia, Congo",Portero,,,Stade Rennais FC,Puma,30/06/2029,15000000.0,08/01/2025,15002356.041707177,2.0,33.00331200141955,2970.470383998446,-0.0007084668010173,-0.6870230799051025,-0.0005236399978296,-0.7357633166449756,-0.9250619458901272,-0.7979530211252412,-0.0592637296599633,-0.3596700104893391,82.00202107513266,82.00098485618221,-2.313150169848607,-1.9780331408543577,14.98847112157695,-1.3516866382365549,-1.7434944669090149,11.986189248787262,-2.08182065895628,-1.808510169656164,35.99288974243721,21.98797869348585,48.99513476493057,-0.5161431883747261,-1.827396892421502,80.00216563073525,-0.7128580519704912,-0.4517525807588974,73.00005477746751,-1.8831820705817608,78.0023612645478,-2.01644599778837,-2.0684765757880337,17.989933893378343,3.114418030798039,47.99594988210305,14.990353759109873,-0.1670470017979968,-1.8977115745303028,13.988632466117627,-1.7809174879515397,79.01636138929109,83.01748852460972,80.01671381471198,81.01691329006124,84.01763236881662,14832486.0,-167514.0,-1.11676
lorenz-assignon,Francia,"Francia, Togo",Defensa,6.0,4.0,Stade Rennais FC,Puma,30/06/2028,9000000.0,01/07/2021,10000458.148300432,1.0,14.997399700389687,1248.9051023277575,0.9996199943673084,-0.5674885528590402,2.0001332823388216,0.1711333571784079,-0.506751570714752,-0.1236474996669226,-0.0592637296599633,2.273875306699427,75.00015366146732,80.00045130942068,0.8346710204512632,-0.1522013390023809,59.00020915033052,0.0621551793323626,-0.0685984848495266,74.00272919839455,0.3371100873553669,-0.344366573755772,53.99769166329094,72.00131736252399,73.00153732606887,0.8133004247891068,0.326282415087634,68.99923112354686,0.6001817313633383,-0.6089896494284598,70.999521230706,0.6816542570345117,66.99942675735942,-0.3107293297410095,-0.1732054807770076,72.00433965593955,-0.4716139691807754,59.9991511626722,47.99915728067506,-0.4237790742334431,0.6195143169447271,75.00490564234417,0.8276813169976484,10.998220799399231,12.998814387956322,14.999373544962404,7.997438833265541,7.997357591878654,8363204.0,-636796.0,-7.075511111111112
anthony-rouault,Francia,Francia,Defensa,0.0,6.0,Stade Rennais FC,,30/06/2029,10000000.0,03/02/2025,10000458.148300432,1.0,21.99969892856797,1001.8239724191808,-0.0007084668010173,-0.6561874645403267,2.0001332823388216,-0.1995957128106336,-0.7856251541650021,-0.4301500094207038,-0.0592637296599633,-0.3596700104893391,76.00042043484808,81.00071808280144,-0.4933160442064945,-1.2477004201135669,77.00501107118424,0.6680873868618987,-1.004569768941593,50.99659341063701,-0.6008426510103738,-0.6581116300201417,74.00302713090619,69.0005170423817,62.99886959226125,-0.2502544657419595,-0.4140448468686315,77.00136531059296,0.0749658180298064,-1.6310305957806157,81.00218896451362,0.4314263226329241,74.00129417102475,-1.3710396909596394,0.6072002642275326,74.00487320270108,-0.1768716130181332,47.99594988210305,42.99782341377125,0.6031492155083419,1.016971036651311,78.00570596248646,0.8704452318328809,5.996886932495418,14.999347934717848,12.998839998200877,13.999039473550116,7.997357591878654,9940075.0,-59925.0,-0.5992500000000001
